1.22,2.24,-0.45,813.00,-2650.00,-589.00,jogging
-0.43,4.00,0.62,1100.00,-2540.00,-752.00,jogging
0.74,4.39,-4.73,1377.00,-2390.00,-1175.00,jogging
-1.76,3.82,-6.61,1798.00,-2144.00,-1903.00,jogging
-3.26,2.59,-6.29,2289.00,-1609.00,-2668.00,jogging
-3.36,2.73,-6.42,2511.00,-1165.00,-3248.00,jogging
-3.62,3.31,-5.65,2583.00,-979.00,-3676.00,jogging
-2.34,5.59,-3.85,2566.00,-1084.00,-4017.00,jogging
-1.42,9.54,-1.34,2489.00,-1212.00,-4311.00,jogging
-1.64,13.83,0.59,2398.00,-868.00,-4559.00,jogging
-0.54,19.60,1.80,2456.00,-469.00,-4732.00,jogging
1.72,19.60,-2.72,2923.00,-579.00,-4715.00,jogging
6.65,19.60,-9.65,3794.00,-875.00,-4110.00,jogging
16.20,19.60,-10.62,4715.00,-1138.00,-3244.00,jogging
19.60,19.60,-5.26,5121.00,-1925.00,-2304.00,jogging
19.60,19.60,-0.63,4735.00,-2542.00,-1464.00,jogging
19.60,19.60,1.14,4159.00,-2271.00,-848.00,jogging
19.60,19.60,1.92,3862.00,-1817.00,-553.00,jogging
15.18,16.41,2.55,3835.00,-1900.00,-680.00,jogging
9.42,14.52,3.99,3761.00,-2221.00,-1200.00,jogging
5.35,15.19,5.23,3547.00,-2536.00,-2038.00,jogging
0.98,16.84,5.27,3256.00,-2472.00,-2851.00,jogging
-2.67,17.36,5.70,2804.00,-2137.00,-3210.00,jogging
-4.60,17.87,6.59,2441.00,-1549.00,-3258.00,jogging
-5.08,18.40,7.96,2115.00,-968.00,-3111.00,jogging
-3.51,17.91,9.23,1846.00,-711.00,-2871.00,jogging
-1.03,16.14,8.71,1495.00,-825.00,-2686.00,jogging
0.53,14.49,6.64,1125.00,-935.00,-2588.00,jogging
1.13,12.84,4.62,866.00,-630.00,-2403.00,jogging
2.43,10.35,3.68,828.00,-245.00,-2193.00,jogging
3.68,7.70,3.53,865.00,-84.00,-2010.00,jogging
5.47,5.00,3.24,837.00,-93.00,-1876.00,jogging
6.51,2.80,3.23,686.00,-306.00,-1735.00,jogging
7.64,0.80,2.69,525.00,-591.00,-1564.00,jogging
7.92,-1.02,1.62,391.00,-849.00,-1337.00,jogging
9.02,-3.08,0.19,308.00,-1061.00,-1077.00,jogging
10.00,-4.50,-0.98,292.00,-1193.00,-796.00,jogging
10.20,-5.63,-1.81,295.00,-1351.00,-495.00,jogging
10.80,-6.06,-2.00,321.00,-1436.00,-83.00,jogging
10.12,-4.87,0.58,331.00,-1335.00,367.00,jogging
9.33,-5.34,0.91,234.00,-1098.00,688.00,jogging
6.83,-3.15,4.12,53.00,-805.00,966.00,jogging
4.91,-1.44,5.28,-121.00,-492.00,1059.00,jogging
2.16,1.24,5.71,-265.00,-226.00,1096.00,jogging
0.57,3.00,4.84,-391.00,100.00,1114.00,jogging
-0.65,3.95,4.10,-533.00,374.00,1151.00,jogging
-1.40,4.13,3.84,-661.00,570.00,1162.00,jogging
-2.13,4.04,3.97,-821.00,730.00,1211.00,jogging
-2.73,4.41,3.86,-989.00,855.00,1286.00,jogging
-2.79,4.56,3.43,-1186.00,1046.00,1342.00,jogging
-2.57,4.49,2.46,-1417.00,1289.00,1334.00,jogging
-2.69,4.62,1.23,-1670.00,1464.00,1250.00,jogging
-3.14,4.66,-0.42,-1980.00,1586.00,1147.00,jogging
-3.13,5.48,-3.34,-2317.00,1751.00,1057.00,jogging
-2.29,7.75,-6.18,-2663.00,1995.00,995.00,jogging
-1.14,10.37,-6.13,-2930.00,2290.00,1044.00,jogging
0.10,13.59,-2.15,-3071.00,2644.00,1252.00,jogging
1.13,17.30,3.28,-3124.00,3507.00,1536.00,jogging
4.53,19.60,3.65,-2835.00,4455.00,1831.00,jogging
12.54,19.60,-2.97,-2462.00,4036.00,2184.00,jogging
16.71,19.60,-8.93,-2514.00,2678.00,2344.00,jogging
14.46,19.60,-7.77,-2926.00,1059.00,2450.00,jogging
7.08,19.60,-6.38,-3460.00,-75.00,2733.00,jogging
1.16,19.60,-6.11,-3880.00,-879.00,3331.00,jogging
-0.02,19.60,-4.71,-3937.00,-1333.00,3953.00,jogging
2.64,19.60,-4.97,-3486.00,-877.00,4180.00,jogging
4.76,19.60,-5.36,-3030.00,-91.00,4083.00,jogging
5.89,19.60,-2.97,-2783.00,356.00,3981.00,jogging
7.46,19.60,-1.51,-2733.00,767.00,3793.00,jogging
9.43,19.60,0.52,-2871.00,1048.00,3604.00,jogging
11.32,19.60,2.29,-2990.00,1250.00,3278.00,jogging
11.13,19.60,1.99,-3089.00,1270.00,2950.00,jogging
10.12,19.60,0.96,-3318.00,1764.00,2615.00,jogging
9.48,19.60,0.38,-3579.00,2434.00,2293.00,jogging
9.48,17.02,-1.17,-3653.00,3165.00,1873.00,jogging
10.36,13.60,-2.54,-3772.00,3407.00,1469.00,jogging
11.17,11.72,-3.40,-3753.00,3785.00,880.00,jogging
9.77,10.16,-3.72,-3658.00,4003.00,386.00,jogging
7.88,9.92,-4.14,-3411.00,4203.00,182.00,jogging
6.93,9.31,-4.62,-3103.00,4285.00,239.00,jogging
6.49,8.62,-4.55,-2826.00,4295.00,318.00,jogging
5.92,7.65,-3.60,-2499.00,4466.00,361.00,jogging
5.29,6.52,-2.47,-2061.00,4516.00,422.00,jogging
2.43,5.90,-0.62,-1599.00,4113.00,585.00,jogging
-0.15,6.01,0.84,-1065.00,3538.00,843.00,jogging
-1.24,5.28,1.03,-618.00,3075.00,1001.00,jogging
-2.20,3.76,0.53,-222.00,2755.00,1061.00,jogging
-1.86,1.98,-0.66,-12.00,2625.00,1053.00,jogging
-2.29,0.66,-1.01,86.00,2593.00,904.00,jogging
-3.03,0.21,-1.25,142.00,2648.00,752.00,jogging
-3.50,-1.17,-1.62,183.00,2579.00,620.00,jogging
-4.32,-2.93,-1.65,182.00,2375.00,460.00,jogging
-5.04,-4.16,-2.00,198.00,2052.00,267.00,jogging
-6.29,-5.46,-2.38,199.00,1562.00,88.00,jogging
-7.30,-7.28,-2.66,150.00,1047.00,-117.00,jogging
-9.12,-9.42,-3.01,59.00,617.00,-387.00,jogging
-11.36,-11.83,-4.33,-75.00,205.00,-660.00,jogging
-10.41,-13.35,-6.66,-18.00,-814.00,-755.00,jogging
-6.51,-14.64,-10.29,336.00,-2115.00,-783.00,jogging
-2.99,-15.18,-12.41,915.00,-3335.00,-822.00,jogging
-0.28,-12.63,-12.85,1553.00,-4046.00,-740.00,jogging
1.09,-8.50,-11.38,2059.00,-4357.00,-634.00,jogging
1.35,-6.04,-8.88,2385.00,-4325.00,-511.00,jogging
1.26,-5.03,-6.16,2550.00,-4059.00,-424.00,jogging
1.10,-4.14,-2.93,2598.00,-3700.00,-382.00,jogging
0.59,-2.92,0.22,2637.00,-3392.00,-424.00,jogging
-0.39,-1.50,2.42,2598.00,-3113.00,-513.00,jogging
-1.06,-0.01,5.62,2474.00,-2889.00,-589.00,jogging
-0.69,1.40,9.41,2253.00,-2586.00,-656.00,jogging
0.29,2.68,12.32,1882.00,-2079.00,-696.00,jogging
3.29,5.57,14.19,1215.00,-1349.00,-613.00,jogging
7.62,10.23,13.83,361.00,-722.00,-435.00,jogging
11.65,13.31,11.85,-511.00,-556.00,10.00,jogging
13.47,15.79,10.05,-1087.00,-533.00,449.00,jogging
11.66,17.32,13.37,-1526.00,-697.00,754.00,jogging
9.46,19.54,19.60,-2077.00,-1077.00,1231.00,jogging
4.43,19.60,19.60,-2606.00,-1850.00,1983.00,jogging
-9.15,19.60,6.50,-3190.00,-1447.00,2705.00,jogging
15.91,19.60,-17.69,-2189.00,-32.00,3251.00,jogging
19.60,19.60,-19.60,-628.00,2465.00,3338.00,jogging
19.60,14.29,-19.60,-633.00,5495.00,2362.00,jogging
14.62,-2.31,-7.47,-341.00,5317.00,1595.00,jogging
-2.37,-9.61,12.16,-429.00,3360.00,1381.00,jogging
-9.97,-14.35,13.95,-771.00,-314.00,1058.00,jogging
-13.55,-19.03,6.56,-465.00,-2771.00,414.00,jogging
-2.62,-16.63,-19.60,243.00,-4886.00,-337.00,jogging
-3.71,-12.38,-19.60,1072.00,-5526.00,-1345.00,jogging
-9.69,-9.32,-9.53,2093.00,-5100.00,-2174.00,jogging
-18.88,-8.46,-2.52,2932.00,-2983.00,-2742.00,jogging
-19.60,-6.85,0.45,2899.00,194.00,-3142.00,jogging
-15.20,-3.33,1.28,2120.00,111.00,-3446.00,jogging
-7.12,3.03,-0.58,1950.00,-1575.00,-3748.00,jogging
-3.31,8.55,-0.27,2010.00,-3036.00,-4111.00,jogging
-2.35,15.09,0.53,2052.00,-3356.00,-4613.00,jogging
-2.95,19.60,0.26,2183.00,-2716.00,-5135.00,jogging
-0.56,19.60,-6.98,2818.00,-1150.00,-5607.00,jogging
8.51,19.60,-12.14,3730.00,-625.00,-5527.00,jogging
